respondent_id,mbti_label,IE01,IE02,IE03,IE04,NS01,NS02,NS03,NS04,TF01,TF02,TF03,TF04,JP01,JP02,JP03,JP04,ie_label,ns_label,tf_label,jp_label
SYN-ESFJ-029,ESFJ,4,3,2,5,4,4,4,4,2,5,5,3,4,1,5,3,E,S,F,J
SYN-ESFJ-030,ESFJ,3,3,4,5,3,3,1,1,3,3,4,4,4,4,3,4,E,S,F,J
SYN-ESFJ-031,ESFJ,3,4,1,5,5,5,2,3,4,2,2,3,2,2,3,1,E,S,F,J
SYN-ESFJ-032,ESFJ,2,5,2,2,1,3,4,2,1,4,1,2,1,1,3,2,E,S,F,J
SYN-ESFJ-033,ESFJ,3,3,3,3,1,3,4,4,1,2,2,3,2,2,5,2,E,S,F,J
SYN-ESFJ-034,ESFJ,2,5,2,3,4,1,4,5,4,5,4,4,3,1,2,2,E,S,F,J
SYN-ESFJ-035,ESFJ,2,3,2,3,1,5,3,4,2,2,1,3,2,3,2,4,E,S,F,J
SYN-ESFJ-036,ESFJ,1,5,1,4,1,5,4,5,4,5,4,4,2,1,2,1,E,S,F,J
SYN-ESFJ-037,ESFJ,1,3,3,5,3,1,5,3,5,5,3,5,4,4,2,1,E,S,F,J
SYN-ESFJ-038,ESFJ,2,5,5,4,3,5,2,4,1,3,3,5,3,2,1,2,E,S,F,J
SYN-ESFJ-039,ESFJ,3,5,3,4,3,2,1,4,1,2,1,2,4,2,4,3,E,S,F,J
SYN-ESFJ-040,ESFJ,2,1,4,3,1,3,2,2,2,4,3,5,5,1,3,3,E,S,F,J
SYN-ESFJ-041,ESFJ,1,2,1,5,1,2,4,4,1,4,4,4,4,2,5,4,E,S,F,J
SYN-ESFJ-042,ESFJ,4,2,2,2,1,4,1,2,1,4,3,4,5,2,4,3,E,S,F,J
SYN-ESFJ-043,ESFJ,3,4,2,4,3,4,5,4,2,4,4,2,2,3,2,4,E,S,F,J
SYN-ESFJ-044,ESFJ,1,4,4,5,3,3,2,5,5,3,4,3,1,1,4,2,E,S,F,J
SYN-ESFJ-045,ESFJ,1,2,2,2,4,4,1,3,2,3,2,4,4,2,2,3,E,S,F,J
SYN-ESFJ-046,ESFJ,2,4,3,5,4,1,4,3,1,4,1,4,2,2,3,2,E,S,F,J
SYN-ESFJ-047,ESFJ,3,4,4,4,4,4,1,4,2,2,1,4,5,3,3,2,E,S,F,J
SYN-ESFJ-048,ESFJ,2,3,5,4,5,3,2,5,3,3,1,3,2,3,5,1,E,S,F,J
SYN-ESFJ-049,ESFJ,2,3,3,3,4,4,3,3,2,4,5,3,1,3,3,3,E,S,F,J
SYN-ESFJ-050,ESFJ,4,2,5,4,1,4,4,1,3,3,1,4,2,2,3,2,E,S,F,J
SYN-ESFJ-051,ESFJ,2,3,4,4,3,5,4,4,5,4,2,2,3,3,3,4,E,S,F,J
SYN-ESFJ-052,ESFJ,2,5,3,5,3,2,1,2,3,2,5,4,4,1,4,3,E,S,F,J
SYN-ESFJ-053,ESFJ,2,1,2,4,3,4,2,2,4,3,3,3,4,2,4,1,E,S,F,J
SYN-ESFJ-054,ESFJ,2,5,1,4,1,1,4,3,1,2,4,2,5,3,3,2,E,S,F,J
SYN-ESFJ-055,ESFJ,1,3,2,4,1,4,2,4,3,5,2,4,4,3,2,1,E,S,F,J
SYN-ESFJ-056,ESFJ,3,3,1,5,1,3,2,2,2,3,4,5,2,3,2,3,E,S,F,J
SYN-ESFJ-057,ESFJ,3,4,2,4,1,2,5,3,2,5,3,5,4,3,3,3,E,S,F,J
SYN-ESFJ-058,ESFJ,1,2,2,3,2,5,4,4,3,3,1,5,5,3,4,4,E,S,F,J
SYN-ESFJ-059,ESFJ,4,5,2,2,3,2,1,3,2,3,2,5,2,5,3,3,E,S,F,J
SYN-ESFJ-060,ESFJ,3,3,4,3,3,3,2,2,3,4,2,3,1,2,2,3,E,S,F,J
SYN-ESFJ-061,ESFJ,3,3,3,5,2,5,1,4,3,4,1,1,3,3,2,2,E,S,F,J
SYN-ESFJ-062,ESFJ,2,3,2,4,3,4,1,3,4,1,1,5,2,2,4,1,E,S,F,J
SYN-ESFJ-063,ESFJ,4,3,3,5,1,4,4,3,3,2,5,1,5,1,1,1,E,S,F,J
SYN-ESFJ-064,ESFJ,3,3,2,2,3,4,3,4,5,4,2,2,4,2,2,3,E,S,F,J
SYN-ESFJ-065,ESFJ,2,4,3,3,1,3,3,2,2,5,2,1,5,2,2,3,E,S,F,J
SYN-ESFJ-066,ESFJ,3,3,5,2,3,3,1,4,5,2,4,5,4,3,5,4,E,S,F,J
SYN-ESFJ-067,ESFJ,2,3,3,4,1,4,3,4,3,5,2,5,3,3,1,2,E,S,F,J
SYN-ESFJ-068,ESFJ,2,2,1,1,2,4,1,3,2,5,1,4,1,3,4,2,E,S,F,J
SYN-ESFJ-069,ESFJ,4,3,4,5,5,3,2,5,5,5,2,5,3,4,2,1,E,S,F,J
SYN-ESFJ-070,ESFJ,1,5,1,5,2,5,3,4,2,3,2,3,2,2,1,1,E,S,F,J
SYN-ESFJ-071,ESFJ,3,4,2,3,2,5,2,5,4,2,5,5,5,1,3,1,E,S,F,J
SYN-ESFJ-072,ESFJ,1,4,4,3,2,3,2,5,2,2,1,5,4,3,4,1,E,S,F,J
SYN-ESFJ-073,ESFJ,2,3,2,3,4,2,3,4,4,4,4,3,4,3,5,1,E,S,F,J
SYN-ESFJ-074,ESFJ,2,2,5,3,1,2,2,2,2,5,1,3,5,4,4,1,E,S,F,J
SYN-ESFJ-075,ESFJ,1,3,2,2,2,4,5,3,2,1,1,2,1,3,4,4,E,S,F,J
SYN-ESFJ-076,ESFJ,2,2,1,4,2,3,2,4,3,4,4,5,5,4,5,1,E,S,F,J
SYN-ESFJ-077,ESFJ,4,4,2,3,4,4,2,3,2,5,2,2,5,2,3,1,E,S,F,J
SYN-ESFJ-078,ESFJ,2,4,4,5,1,3,3,2,2,4,3,2,4,3,4,5,E,S,F,J
SYN-ESFJ-079,ESFJ,3,2,2,3,4,4,4,3,4,2,2,3,4,4,5,3,E,S,F,J
SYN-ESFJ-080,ESFJ,1,5,1,4,2,2,1,1,4,4,1,4,5,1,3,3,E,S,F,J
